Date,Open,High,Low,Close,Volume
25-Jun-20,1.08,1.14,1.07,1.12,"2,450,936"
26-Jun-20,1.12,1.13,1.07,1.09,"3,801,155"
29-Jun-20,1.09,1.13,1.08,1.1,"2,131,330"
30-Jun-20,1.08,1.13,1.05,1.09,"3,889,029"
1-Jul-20,1.08,1.13,1.08,1.11,"2,304,101"
2-Jul-20,1.12,1.13,1.07,1.07,"1,887,751"
6-Jul-20,1.08,1.09,1.05,1.06,"2,140,879"
7-Jul-20,1.05,1.06,1.01,1.02,"2,456,970"
8-Jul-20,1.02,1.07,1.01,1.07,"2,052,829"
9-Jul-20,1.07,1.08,1.03,1.05,"1,992,621"
10-Jul-20,1.05,1.1,1.05,1.09,"1,410,828"
13-Jul-20,1.09,1.14,1.07,1.07,"4,216,265"
14-Jul-20,1.06,1.08,1.02,1.02,"2,261,589"
15-Jul-20,1.03,1.07,1.03,1.05,"1,474,126"
16-Jul-20,1.05,1.05,1.02,1.04,"1,330,461"
17-Jul-20,1.04,1.06,0.98,0.99,"3,066,549"
20-Jul-20,0.99,1.01,0.94,0.96,"3,401,088"
21-Jul-20,0.98,1.02,0.97,1,"3,341,012"
22-Jul-20,1,1.03,0.98,1.03,"2,523,547"
23-Jul-20,1.02,1.08,1.01,1.03,"3,237,550"
24-Jul-20,1.01,1.06,1,1.01,"2,216,295"
27-Jul-20,1,1.03,0.99,1,"2,472,696"
28-Jul-20,0.99,1.01,0.98,0.99,"4,555,392"
29-Jul-20,0.99,1.05,0.98,1.01,"2,879,626"
30-Jul-20,1,1.06,0.99,1.02,"2,398,485"
31-Jul-20,1.01,1.04,1,1,"1,879,553"
3-Aug-20,1.01,1.06,1,1.04,"2,518,010"
4-Aug-20,1.03,1.18,1.03,1.11,"10,361,363"
5-Aug-20,1.13,1.19,1.06,1.16,"4,925,697"
6-Aug-20,1.15,1.16,1.1,1.11,"1,901,224"
7-Aug-20,1.1,1.1,1.01,1.04,"3,341,099"
10-Aug-20,1.05,1.14,1.05,1.08,"4,561,772"
11-Aug-20,1.11,1.14,1.09,1.09,"3,139,105"
12-Aug-20,1.1,1.16,1.09,1.13,"3,057,594"
13-Aug-20,1.13,1.18,1.12,1.16,"2,128,313"
14-Aug-20,1.15,1.21,1.14,1.19,"3,474,692"
17-Aug-20,1.2,1.2,1.14,1.16,"2,370,970"
18-Aug-20,1.15,1.22,1.11,1.2,"3,834,840"
19-Aug-20,1.2,1.21,1.16,1.18,"2,612,583"
20-Aug-20,1.16,1.17,1.13,1.15,"2,441,184"
21-Aug-20,1.15,1.4,1.15,1.26,"10,642,591"
24-Aug-20,1.27,1.28,1.14,1.22,"4,585,366"
25-Aug-20,1.22,1.31,1.22,1.25,"2,998,678"
26-Aug-20,1.24,1.31,1.23,1.28,"2,779,664"
27-Aug-20,1.28,1.34,1.25,1.31,"3,384,658"
28-Aug-20,1.33,1.39,1.3,1.35,"4,236,926"
31-Aug-20,1.44,1.79,1.42,1.67,"37,975,999"
1-Sep-20,1.83,1.96,1.69,1.91,"23,211,046"
2-Sep-20,1.95,2.01,1.78,1.93,"13,011,113"
3-Sep-20,1.97,2.11,1.81,1.96,"14,344,502"
4-Sep-20,1.95,1.98,1.79,1.91,"7,661,994"
8-Sep-20,1.89,2.07,1.87,1.93,"9,816,620"
9-Sep-20,1.99,2,1.83,1.84,"9,068,082"
10-Sep-20,1.66,1.74,1.55,1.56,"15,558,278"
11-Sep-20,1.57,1.58,1.47,1.52,"6,061,190"
14-Sep-20,1.7,1.75,1.61,1.73,"10,118,972"
15-Sep-20,1.72,1.82,1.67,1.77,"5,743,489"
16-Sep-20,1.76,2.26,1.76,2.17,"19,346,508"
17-Sep-20,2.14,2.44,2.1,2.3,"17,026,720"
18-Sep-20,2.3,2.44,2.23,2.37,"17,407,513"
21-Sep-20,2.34,2.4,2.1,2.19,"7,639,806"
22-Sep-20,2.61,2.79,2.48,2.64,"34,752,484"
23-Sep-20,2.65,2.72,2.48,2.51,"10,651,152"
24-Sep-20,2.43,2.45,2.25,2.29,"7,938,838"
25-Sep-20,2.3,2.55,2.28,2.51,"7,515,157"
28-Sep-20,2.54,2.57,2.39,2.52,"6,764,323"
29-Sep-20,2.5,2.66,2.48,2.59,"5,244,339"
30-Sep-20,2.56,2.69,2.52,2.55,"6,079,033"
1-Oct-20,2.52,2.56,2.42,2.44,"4,554,055"
2-Oct-20,2.35,2.44,2.33,2.35,"4,340,484"
5-Oct-20,2.36,2.4,2.31,2.37,"2,804,969"
6-Oct-20,2.39,2.46,2.28,2.28,"4,535,421"
7-Oct-20,2.31,2.39,2.29,2.34,"3,308,644"
8-Oct-20,2.38,3.41,2.3,3.37,"76,453,557"
9-Oct-20,3.21,3.7,2.98,3.01,"77,152,780"
12-Oct-20,2.92,3.19,2.85,2.95,"23,655,701"
13-Oct-20,2.93,3.11,2.91,2.97,"10,179,708"
14-Oct-20,3.17,3.17,3.01,3.06,"10,776,762"
15-Oct-20,3,3.78,3,3.46,"39,894,822"
16-Oct-20,3.44,3.48,3.27,3.33,"11,651,578"
19-Oct-20,3.36,3.63,3.35,3.48,"13,169,073"
20-Oct-20,3.51,3.54,3.42,3.47,"6,603,951"
21-Oct-20,3.48,3.61,3.45,3.53,"5,361,928"
22-Oct-20,3.55,3.97,3.55,3.73,"16,212,232"
23-Oct-20,3.76,3.85,3.64,3.75,"6,507,324"
26-Oct-20,3.73,3.86,3.32,3.36,"13,376,269"
27-Oct-20,3.43,3.43,3.09,3.17,"7,231,006"
28-Oct-20,3.07,3.26,2.95,2.96,"6,388,580"
29-Oct-20,2.97,3.06,2.92,2.93,"4,165,843"
30-Oct-20,2.91,2.91,2.59,2.62,"11,562,367"
2-Nov-20,2.71,2.77,2.63,2.69,"5,227,011"
3-Nov-20,2.69,2.97,2.66,2.89,"7,454,472"
4-Nov-20,2.94,2.94,2.65,2.73,"5,807,871"
5-Nov-20,2.82,2.96,2.77,2.86,"4,705,245"
6-Nov-20,2.88,3.04,2.83,2.97,"5,518,243"
9-Nov-20,3.19,3.23,2.81,2.87,"6,244,865"
10-Nov-20,2.88,2.92,2.71,2.78,"3,825,963"
11-Nov-20,2.88,2.99,2.8,2.94,"4,882,569"
12-Nov-20,2.94,2.97,2.74,2.78,"4,355,892"
13-Nov-20,2.84,2.89,2.75,2.75,"3,546,171"
16-Nov-20,2.79,3.17,2.68,3.02,"9,774,824"
17-Nov-20,2.91,2.98,2.81,2.91,"6,678,176"
18-Nov-20,2.95,3.01,2.89,2.89,"3,169,222"
19-Nov-20,2.9,3.2,2.86,3.12,"11,787,613"
20-Nov-20,3.14,3.37,3.14,3.18,"8,402,347"
23-Nov-20,3.23,3.53,3.17,3.48,"9,607,973"
24-Nov-20,3.56,3.57,3.33,3.42,"7,186,710"
25-Nov-20,3.4,3.81,3.36,3.69,"8,860,092"
27-Nov-20,3.82,4.18,3.72,4.02,"12,504,197"
30-Nov-20,4.54,4.86,4.14,4.14,"31,983,498"
1-Dec-20,4.28,4.35,3.94,3.95,"12,666,027"
2-Dec-20,3.93,4.17,3.85,4.14,"7,883,380"
3-Dec-20,4.12,4.16,3.97,4.03,"6,294,965"
4-Dec-20,4.08,4.32,4.07,4.22,"8,972,672"
7-Dec-20,4.25,4.38,4.06,4.09,"7,386,258"
8-Dec-20,4.09,4.3,3.98,4.24,"16,120,163"
9-Dec-20,3.48,3.68,3.31,3.42,"24,357,944"
10-Dec-20,3.28,3.6,3.26,3.53,"7,558,922"
11-Dec-20,3.48,3.5,3.26,3.33,"7,496,868"
14-Dec-20,3.34,3.36,3.04,3.18,"10,007,092"
15-Dec-20,3.2,3.51,3.12,3.46,"8,192,856"
16-Dec-20,3.49,3.58,3.4,3.46,"5,865,123"
17-Dec-20,3.49,3.75,3.4,3.71,"8,194,902"
18-Dec-20,3.95,4.08,3.8,3.91,"16,618,776"
21-Dec-20,3.95,4.09,3.82,3.88,"9,876,128"
22-Dec-20,4.06,5.01,4.04,4.87,"30,687,718"
23-Dec-20,5.04,5.59,4.78,5.14,"25,830,256"
24-Dec-20,5.25,5.37,4.99,5.04,"6,262,174"
28-Dec-20,5.33,5.49,5.09,5.25,"8,965,858"
29-Dec-20,5.21,5.27,4.64,4.85,"9,241,441"
30-Dec-20,4.85,5,4.71,4.82,"5,934,391"
31-Dec-20,4.81,4.95,4.7,4.71,"6,922,652"
4-Jan-21,4.75,4.78,4.29,4.31,"10,022,474"
5-Jan-21,4.34,4.52,4.31,4.34,"4,961,457"
6-Jan-21,4.34,4.75,4.33,4.59,"6,056,248"
7-Jan-21,4.62,4.86,4.51,4.52,"6,129,276"
8-Jan-21,4.55,4.58,4.27,4.42,"6,481,960"
11-Jan-21,4.85,5.16,4.75,4.99,"14,927,612"
12-Jan-21,4.99,5.1,4.83,4.99,"7,060,665"
13-Jan-21,5.11,9.66,5.01,7.85,"144,501,736"
14-Jan-21,9.52,10.77,8.26,9.98,"93,717,410"
15-Jan-21,9.62,10.19,8.5,8.88,"46,866,358"
19-Jan-21,10.39,11.38,9.16,9.84,"74,721,924"
20-Jan-21,9.34,10.3,9.02,9.78,"33,471,789"
21-Jan-21,9.81,11.19,9.25,10.76,"57,079,754"
22-Jan-21,10.65,19.19,10.58,16.25,"197,157,946"
25-Jan-21,24.18,39.8,15.28,19.2,"177,874,000"
26-Jan-21,22.14,37.5,20.05,36.99,"178,587,974"
27-Jan-21,88.71,95,62.25,86.88,"93,396,666"
28-Jan-21,66.25,120.75,28.06,48.4,"58,815,805"
29-Jan-21,94.93,103.5,62.5,81.25,"50,566,055"
1-Feb-21,79.14,80.5,53,56.25,"37,382,152"
2-Feb-21,35.19,39.5,18.56,22.5,"78,183,071"
3-Feb-21,28,28.35,21.31,23.1,"42,698,511"
4-Feb-21,22.8,22.88,13.33,13.38,"62,427,275"
5-Feb-21,13.51,23.75,12.77,15.94,"81,345,013"
8-Feb-21,18.1,18.17,14.51,15,"25,687,282"
9-Feb-21,14.15,14.25,11.63,12.58,"26,843,082"
10-Feb-21,12.69,15.71,11.64,12.8,"36,455,036"
11-Feb-21,12.5,13.83,12.06,12.78,"13,056,725"
12-Feb-21,12.69,13.81,12.01,13.1,"14,573,264"
16-Feb-21,13.17,13.38,12.26,12.38,"8,175,030"
17-Feb-21,12.44,12.8,11.14,11.49,"9,260,795"
18-Feb-21,12.12,12.22,10.16,10.17,"23,990,555"
19-Feb-21,10.32,10.97,9.63,10.15,"14,828,238"
22-Feb-21,11.67,12.13,10.6,11.5,"19,476,021"
23-Feb-21,11.24,11.56,10,11.24,"7,565,215"
24-Feb-21,11.18,22.93,11.18,22.93,"83,111,740"
25-Feb-21,42.39,46.17,25.25,27.18,"150,308,766"
26-Feb-21,29.37,35.73,21.5,25.44,"92,194,154"
1-Mar-21,26.14,33.5,24.99,30.1,"49,793,965"
2-Mar-21,29.23,33.3,28.05,29.55,"33,783,044"
3-Mar-21,30.63,31.94,28.28,31.05,"19,273,882"
4-Mar-21,31.25,36.97,28.83,33.09,"32,606,893"
5-Mar-21,32.04,37.88,31.88,34.44,"30,733,673"
8-Mar-21,38.72,52.72,36.53,48.63,"63,565,620"
9-Mar-21,54.43,62.46,52.13,61.73,"39,099,331"
10-Mar-21,67.36,87.13,43,66.25,"71,570,566"
11-Mar-21,60.41,70.38,58.15,65,"28,312,493"
12-Mar-21,68.75,73.88,65.57,66.13,"25,845,899"
15-Mar-21,69.38,70.75,51.5,55.04,"24,226,187"
16-Mar-21,50.79,55.18,43.09,52.04,"35,422,867"
17-Mar-21,54.46,57.87,51,52.45,"16,481,589"
18-Mar-21,53.5,54.72,48.91,50.44,"11,799,914"
19-Mar-21,48.93,56.75,45.67,50.07,"24,677,297"
22-Mar-21,51.32,52.59,46.55,48.62,"10,061,505"
23-Mar-21,49.38,50.44,44.39,45.44,"14,429,145"
24-Mar-21,39.49,41.74,29.66,30.09,"24,177,877"
25-Mar-21,30.87,46.88,29.23,45.94,"50,962,337"
26-Mar-21,49.42,54.73,40.82,45.25,"37,430,672"
29-Mar-21,45.19,48.48,43.38,45.33,"10,042,175"
30-Mar-21,46.88,51.08,45.5,48.62,"17,094,924"
31-Mar-21,49.38,49.87,46.78,47.46,"8,393,834"
1-Apr-21,48.34,49.24,45.9,47.86,"9,334,345"
5-Apr-21,42.75,48.75,41.2,46.74,"14,070,489"
6-Apr-21,46.3,48,45.89,46.13,"6,218,318"
7-Apr-21,45.81,46.12,44.03,44.49,"4,768,261"
8-Apr-21,46.47,46.47,41.08,42.57,"10,047,390"
9-Apr-21,42.43,42.9,38.25,39.59,"9,462,380"
12-Apr-21,39.53,40.98,33.75,35.27,"16,683,595"
13-Apr-21,35.47,36.34,33,35.25,"6,806,868"
14-Apr-21,35.89,43.52,35.75,41.63,"21,138,138"
15-Apr-21,40.75,41.56,38.2,39.11,"7,856,780"
16-Apr-21,39,40.05,37.81,38.67,"5,214,710"
19-Apr-21,42.95,43.8,40.58,41.09,"10,520,214"
20-Apr-21,41.04,41.22,38.34,39.63,"4,658,608"
21-Apr-21,39.6,40.74,38.98,39.63,"3,812,845"
22-Apr-21,39.78,39.78,36.72,37.79,"4,345,809"
23-Apr-21,37.25,38.41,36.17,37.8,"4,042,057"
26-Apr-21,37.74,43.67,37.19,42.23,"10,532,108"
27-Apr-21,45.89,47,43.29,44.44,"8,932,718"
28-Apr-21,43.03,45.5,41.51,44.65,"5,788,938"
29-Apr-21,44.14,45.22,42.69,44.05,"3,760,250"
30-Apr-21,43.75,45.95,43.18,43.4,"4,433,565"
3-May-21,44.37,44.37,39.9,40.55,"5,261,019"
4-May-21,39.75,40.37,37.95,40.18,"4,007,512"
5-May-21,40.46,41.38,39.58,39.87,"1,789,186"
6-May-21,40.22,41.18,38.9,40.25,"2,942,802"
7-May-21,40.03,41.85,39.38,40.28,"2,934,624"
10-May-21,40.33,40.4,35.75,35.81,"4,806,685"
11-May-21,34.25,37.63,34.13,36.73,"4,684,584"
12-May-21,36.42,37.63,35.56,36.2,"2,731,510"
13-May-21,36.86,42.49,36.61,41.13,"8,873,487"
14-May-21,40,41.62,39.06,39.98,"4,293,530"
17-May-21,39.96,45.63,39.75,45.15,"7,462,095"
18-May-21,43.64,47.3,42.07,45.17,"7,738,717"
19-May-21,43,44.74,41.04,42.21,"4,825,905"
20-May-21,42.7,43.73,41.73,42.62,"2,478,168"
21-May-21,42.75,44.81,42.58,44.2,"3,654,683"
24-May-21,43.96,47.11,43.34,45,"4,664,348"
25-May-21,45.25,54.28,45.25,52.36,"14,887,457"
26-May-21,57.25,62.12,56.39,60.64,"21,119,872"
