Date,Open,High,Low,Close,Volume
26-Jan-22,163.5,164.39,157.82,159.69,"108,275,308"
27-Jan-22,162.45,163.84,158.28,159.22,"121,954,638"
28-Jan-22,165.71,170.35,162.8,170.33,"179,935,660"
31-Jan-22,170.16,175,169.51,174.78,"115,541,590"
1-Feb-22,174.01,174.84,172.31,174.61,"86,213,911"
2-Feb-22,174.75,175.88,173.33,175.84,"84,914,256"
3-Feb-22,174.48,176.24,172.12,172.9,"89,418,074"
4-Feb-22,171.68,174.1,170.68,172.39,"82,465,400"
7-Feb-22,172.86,173.95,170.95,171.66,"77,251,204"
8-Feb-22,171.73,175.35,171.43,174.83,"74,829,217"
9-Feb-22,176.05,176.65,174.9,176.28,"71,285,038"
10-Feb-22,174.14,175.48,171.55,172.12,"90,865,899"
11-Feb-22,172.33,173.08,168.04,168.64,"98,670,687"
14-Feb-22,167.37,169.58,166.56,168.88,"86,185,530"
15-Feb-22,170.97,172.95,170.25,172.79,"64,286,320"
16-Feb-22,171.85,173.34,170.05,172.55,"61,177,398"
17-Feb-22,171.03,171.91,168.47,168.88,"69,589,344"
18-Feb-22,169.82,170.54,166.19,167.3,"82,772,674"
22-Feb-22,164.98,166.69,162.15,164.32,"91,162,758"
23-Feb-22,165.54,166.15,159.75,160.07,"90,009,247"
24-Feb-22,152.58,162.85,152,162.74,"141,147,540"
25-Feb-22,163.84,165.12,160.87,164.85,"91,974,222"
28-Feb-22,163.06,165.42,162.43,165.12,"95,056,629"
1-Mar-22,164.7,166.6,161.97,163.2,"83,474,425"
2-Mar-22,164.39,167.36,162.95,166.56,"79,724,750"
3-Mar-22,168.47,168.91,165.55,166.23,"76,678,441"
4-Mar-22,164.49,165.55,162.1,163.17,"83,819,592"
7-Mar-22,163.36,165.02,159.04,159.3,"96,418,845"
8-Mar-22,158.82,162.88,155.8,157.44,"131,148,280"
9-Mar-22,161.48,163.41,159.41,162.95,"91,454,905"
10-Mar-22,160.2,160.39,155.98,158.52,"105,342,033"
11-Mar-22,158.93,159.28,154.5,154.73,"96,970,102"
14-Mar-22,151.45,154.12,150.1,150.62,"108,732,111"
15-Mar-22,150.9,155.57,150.38,155.09,"92,964,302"
16-Mar-22,157.05,160,154.46,159.59,"102,300,157"
17-Mar-22,158.61,161,157.63,160.62,"75,615,376"
18-Mar-22,160.51,164.48,159.76,163.98,"123,511,692"
21-Mar-22,163.51,166.35,163.01,165.38,"95,811,352"
22-Mar-22,165.51,169.42,164.91,168.82,"81,532,007"
23-Mar-22,167.99,172.64,167.65,170.21,"98,062,674"
24-Mar-22,171.06,174.14,170.21,174.07,"90,131,418"
25-Mar-22,173.88,175.28,172.75,174.72,"80,546,156"
28-Mar-22,172.17,175.73,172,175.6,"90,371,916"
29-Mar-22,176.69,179.01,176.34,178.96,"100,589,440"
30-Mar-22,178.55,179.61,176.7,177.77,"92,633,154"
31-Mar-22,177.84,178.03,174.4,174.61,"103,049,285"
1-Apr-22,174.03,174.88,171.94,174.31,"78,751,328"
4-Apr-22,174.57,178.49,174.44,178.44,"76,545,983"
5-Apr-22,177.5,178.3,174.42,175.06,"73,401,786"
6-Apr-22,172.36,173.63,170.13,171.83,"89,058,782"
7-Apr-22,171.16,173.36,169.85,172.14,"77,594,650"
8-Apr-22,171.78,171.78,169.2,170.09,"76,575,508"
11-Apr-22,168.71,169.03,165.5,165.75,"72,246,706"
12-Apr-22,168.02,169.87,166.64,167.66,"79,265,181"
13-Apr-22,167.39,171.04,166.77,170.4,"70,618,925"
14-Apr-22,170.62,171.27,165.04,165.29,"75,329,376"
18-Apr-22,163.92,166.6,163.57,165.07,"69,023,941"
19-Apr-22,165.02,167.82,163.91,167.4,"67,723,833"
20-Apr-22,168.76,168.88,166.1,167.23,"67,929,814"
21-Apr-22,168.91,171.53,165.91,166.42,"87,227,768"
22-Apr-22,166.46,167.87,161.5,161.79,"84,882,424"
25-Apr-22,161.12,163.17,158.46,162.88,"96,046,376"
26-Apr-22,162.25,162.34,156.72,156.8,"95,623,240"
27-Apr-22,155.91,159.79,155.38,156.57,"88,063,191"
28-Apr-22,159.25,164.52,158.93,163.64,"130,216,792"
29-Apr-22,161.84,166.2,157.25,157.65,"131,747,571"
2-May-22,156.71,158.23,153.27,157.96,"123,055,265"
3-May-22,158.15,160.71,156.32,159.48,"88,966,526"
4-May-22,159.67,166.48,159.26,166.02,"108,256,503"
5-May-22,163.85,164.08,154.95,156.77,"130,525,275"
6-May-22,156.01,159.44,154.18,157.28,"116,124,647"
9-May-22,154.93,155.83,151.49,152.06,"131,577,921"
10-May-22,155.52,156.74,152.93,154.51,"115,366,736"
11-May-22,153.5,155.45,145.81,146.5,"142,689,825"
12-May-22,142.77,146.2,138.8,142.56,"182,602,041"
13-May-22,144.59,148.1,143.11,147.11,"113,990,852"
16-May-22,145.55,147.52,144.18,145.54,"86,643,781"
17-May-22,148.86,149.77,146.68,149.24,"78,336,254"
18-May-22,146.85,147.36,139.9,140.82,"109,742,890"
19-May-22,139.88,141.66,136.6,137.35,"136,095,640"
20-May-22,139.09,140.7,132.61,137.59,"137,426,125"
23-May-22,137.79,143.26,137.65,143.11,"117,726,265"
24-May-22,140.81,141.97,137.33,140.36,"104,132,746"
25-May-22,138.43,141.79,138.34,140.52,"92,482,696"
26-May-22,137.39,144.34,137.14,143.78,"90,601,548"
27-May-22,145.39,149.68,145.26,149.64,"90,978,503"
31-May-22,149.07,150.66,146.84,148.84,"103,718,416"
1-Jun-22,149.9,151.74,147.68,148.71,"74,286,635"
2-Jun-22,147.83,151.27,146.86,151.21,"72,348,055"
3-Jun-22,146.9,147.97,144.46,145.38,"88,570,289"
6-Jun-22,147.03,148.57,144.9,146.14,"71,598,380"
7-Jun-22,144.35,149,144.1,148.71,"67,808,150"
8-Jun-22,148.58,149.87,147.46,147.96,"53,950,201"
9-Jun-22,147.08,147.95,142.53,142.64,"69,472,976"
10-Jun-22,140.28,140.76,137.06,137.13,"91,566,637"
13-Jun-22,132.87,135.2,131.44,131.88,"122,207,099"
14-Jun-22,133.13,133.89,131.48,132.76,"84,784,326"
15-Jun-22,134.29,137.34,132.16,135.43,"91,532,972"
16-Jun-22,132.08,132.39,129.04,130.06,"107,961,508"
17-Jun-22,130.07,133.08,129.81,131.56,"134,520,290"
21-Jun-22,133.42,137.06,133.32,135.87,"81,000,488"
22-Jun-22,134.79,137.76,133.91,135.35,"73,409,234"
23-Jun-22,136.82,138.59,135.63,138.27,"72,433,768"
24-Jun-22,139.9,141.91,139.77,141.66,"89,116,837"
27-Jun-22,142.7,143.49,140.97,141.66,"70,207,908"
28-Jun-22,142.13,143.42,137.32,137.44,"67,315,328"
29-Jun-22,137.46,140.67,136.67,139.23,"66,242,411"
30-Jun-22,137.25,138.37,133.77,136.72,"98,964,467"
1-Jul-22,136.04,139.04,135.66,138.93,"71,051,552"
5-Jul-22,137.77,141.61,136.93,141.56,"73,429,641"
6-Jul-22,141.35,144.12,141.08,142.92,"74,064,254"
7-Jul-22,143.29,146.55,143.28,146.35,"66,253,709"
8-Jul-22,145.26,147.55,145,147.04,"64,547,798"
11-Jul-22,145.67,146.64,143.78,144.87,"63,305,113"
12-Jul-22,145.76,148.45,145.05,145.86,"77,588,759"
13-Jul-22,142.99,146.45,142.12,145.49,"71,185,560"
14-Jul-22,144.08,148.95,143.25,148.47,"78,140,744"
15-Jul-22,149.78,150.86,148.2,150.17,"76,259,931"
18-Jul-22,150.74,151.57,146.7,147.07,"81,420,868"
19-Jul-22,147.92,151.23,146.91,151,"82,982,367"
20-Jul-22,151.12,153.72,150.37,153.04,"64,823,413"
21-Jul-22,154.5,155.57,151.94,155.35,"65,086,636"
22-Jul-22,155.39,156.28,153.41,154.09,"66,675,408"
25-Jul-22,154.01,155.04,152.28,152.95,"53,623,945"
26-Jul-22,152.26,153.09,150.8,151.6,"55,138,691"
27-Jul-22,152.58,157.33,152.16,156.79,"78,620,688"
28-Jul-22,156.98,157.64,154.41,157.35,"81,378,731"
29-Jul-22,161.24,163.63,159.5,162.51,"101,786,860"
1-Aug-22,161.01,163.59,160.89,161.51,"67,829,379"
2-Aug-22,160.1,162.41,159.63,160.01,"59,907,025"
3-Aug-22,160.84,166.59,160.75,166.13,"82,507,488"
4-Aug-22,166.01,167.19,164.43,165.81,"55,474,144"
5-Aug-22,163.21,165.85,163,165.35,"56,696,985"
8-Aug-22,166.37,167.81,164.2,164.87,"60,362,338"
9-Aug-22,164.02,165.82,163.25,164.92,"63,135,503"
10-Aug-22,167.68,169.34,166.9,169.24,"70,170,540"
11-Aug-22,170.06,170.99,168.19,168.49,"57,149,159"
12-Aug-22,169.82,172.17,169.4,172.1,"68,039,382"
15-Aug-22,171.52,173.39,171.35,173.19,"54,091,694"
16-Aug-22,172.78,173.71,171.66,173.03,"56,377,050"
17-Aug-22,172.77,176.15,172.57,174.55,"79,542,037"
18-Aug-22,173.75,174.9,173.12,174.15,"62,290,075"
19-Aug-22,173.03,173.74,171.31,171.52,"70,346,295"
22-Aug-22,169.69,169.86,167.14,167.57,"69,026,809"
23-Aug-22,167.08,168.71,166.65,167.23,"54,147,079"
24-Aug-22,167.32,168.11,166.25,167.53,"53,841,524"
25-Aug-22,168.78,170.14,168.35,170.03,"51,218,209"
26-Aug-22,170.57,171.05,163.56,163.62,"78,960,980"
29-Aug-22,161.15,162.9,159.82,161.38,"73,313,953"
30-Aug-22,162.13,162.56,157.72,158.91,"77,906,197"
31-Aug-22,160.31,160.58,157.14,157.22,"87,991,091"
1-Sep-22,156.64,158.42,154.67,157.96,"74,229,896"
2-Sep-22,159.75,160.36,154.97,155.81,"76,957,768"
6-Sep-22,156.47,157.09,153.69,154.53,"73,714,843"
7-Sep-22,154.82,156.67,153.61,155.96,"87,449,574"
8-Sep-22,154.64,156.36,152.68,154.46,"84,923,847"
9-Sep-22,155.47,157.82,154.75,157.37,"68,081,006"
12-Sep-22,159.59,164.26,159.3,163.43,"104,955,962"
13-Sep-22,159.9,160.54,153.37,153.84,"122,656,614"
14-Sep-22,154.79,157.1,153.61,155.31,"87,965,409"
15-Sep-22,154.65,155.24,151.38,152.37,"90,481,110"
16-Sep-22,151.21,151.35,148.37,150.7,"162,278,841"
19-Sep-22,149.31,154.56,149.1,154.48,"81,474,246"
20-Sep-22,153.4,158.08,153.08,156.9,"107,689,796"
21-Sep-22,157.34,158.74,153.6,153.72,"101,696,790"
22-Sep-22,152.38,154.47,150.91,152.74,"86,652,542"
23-Sep-22,151.19,151.47,148.56,150.43,"96,029,909"
26-Sep-22,149.66,153.77,149.64,150.77,"93,339,409"
27-Sep-22,152.74,154.72,149.95,151.76,"84,442,741"
28-Sep-22,147.64,150.64,144.84,149.84,"146,691,387"
29-Sep-22,146.1,146.72,140.68,142.48,"128,138,237"
30-Sep-22,141.28,143.1,138,138.2,"124,925,274"
3-Oct-22,138.21,143.07,137.69,142.45,"114,311,663"
4-Oct-22,145.03,146.22,144.26,146.1,"87,830,064"
5-Oct-22,144.07,147.38,143.01,146.4,"79,470,968"
6-Oct-22,145.81,147.54,145.22,145.43,"68,402,169"
7-Oct-22,142.54,143.1,139.45,140.09,"85,925,559"
10-Oct-22,140.42,141.89,138.57,140.42,"74,899,002"
11-Oct-22,139.9,141.35,138.22,138.98,"77,033,672"
12-Oct-22,139.13,140.36,138.16,138.34,"70,433,744"
13-Oct-22,134.99,143.59,134.37,142.99,"113,223,975"
14-Oct-22,144.31,144.52,138.19,138.38,"88,597,969"
17-Oct-22,141.07,142.9,140.27,142.41,"85,250,939"
18-Oct-22,145.49,146.7,140.61,143.75,"99,136,610"
19-Oct-22,141.69,144.95,141.5,143.86,"61,758,340"
20-Oct-22,143.02,145.89,142.65,143.39,"64,521,989"
21-Oct-22,142.87,147.85,142.65,147.27,"86,548,609"
24-Oct-22,147.19,150.23,146,149.45,"75,981,918"
25-Oct-22,150.09,152.49,149.36,152.34,"74,732,290"
26-Oct-22,150.96,151.99,148.04,149.35,"88,436,172"
27-Oct-22,148.07,149.05,144.13,144.8,"109,180,150"
28-Oct-22,148.2,157.5,147.82,155.74,"164,762,371"
31-Oct-22,153.16,154.24,151.92,153.34,"97,943,171"
1-Nov-22,155.08,155.45,149.13,150.65,"80,379,345"
2-Nov-22,148.95,152.17,145,145.03,"93,604,623"
3-Nov-22,142.06,142.8,138.75,138.88,"97,918,516"
4-Nov-22,142.09,142.67,134.38,138.38,"140,814,796"
7-Nov-22,137.11,139.15,135.67,138.92,"83,374,628"
8-Nov-22,140.41,141.43,137.49,139.5,"89,908,477"
9-Nov-22,138.5,138.55,134.59,134.87,"74,917,794"
10-Nov-22,141.24,146.87,139.5,146.87,"118,854,028"
11-Nov-22,145.82,150.01,144.37,149.7,"93,979,665"
14-Nov-22,148.97,150.28,147.43,148.28,"73,374,114"
15-Nov-22,152.22,153.59,148.56,150.04,"89,868,332"
16-Nov-22,149.13,149.87,147.29,148.79,"64,218,266"
17-Nov-22,146.43,151.48,146.15,150.72,"80,389,400"
18-Nov-22,152.31,152.7,149.97,151.29,"74,829,573"
21-Nov-22,150.16,150.37,147.72,148.01,"58,724,070"
22-Nov-22,148.13,150.42,146.93,150.18,"51,804,132"
23-Nov-22,149.45,151.83,149.34,151.07,"58,301,395"
25-Nov-22,148.31,148.88,147.12,148.11,"35,195,860"
28-Nov-22,145.14,146.64,143.38,144.22,"69,346,522"
29-Nov-22,144.29,144.81,140.35,141.17,"83,763,803"
30-Nov-22,141.4,148.72,140.55,148.03,"111,380,880"
1-Dec-22,148.21,149.13,146.61,148.31,"71,250,416"
2-Dec-22,145.96,148,145.65,147.81,"65,447,446"
5-Dec-22,147.77,150.92,145.77,146.63,"68,826,442"
6-Dec-22,147.07,147.3,141.92,142.91,"64,727,186"
7-Dec-22,142.19,143.37,140,140.94,"69,721,094"
8-Dec-22,142.36,143.52,141.1,142.65,"62,128,338"
9-Dec-22,142.34,145.57,140.9,142.16,"76,097,011"
12-Dec-22,142.7,144.5,141.06,144.49,"70,462,654"
13-Dec-22,149.5,149.97,144.24,145.47,"93,886,161"
14-Dec-22,145.35,146.66,141.16,143.21,"82,291,182"
15-Dec-22,141.11,141.8,136.03,136.5,"98,931,907"
16-Dec-22,136.69,137.65,133.73,134.51,"160,156,900"
19-Dec-22,135.11,135.2,131.32,132.37,"79,592,614"
20-Dec-22,131.39,133.25,129.89,132.3,"77,432,819"
21-Dec-22,132.98,136.81,132.75,135.45,"85,927,993"
22-Dec-22,134.35,134.56,130.3,132.23,"77,852,108"
23-Dec-22,130.92,132.42,129.64,131.86,"63,814,893"
27-Dec-22,131.38,131.41,128.72,130.03,"69,007,830"
28-Dec-22,129.67,131.03,125.87,126.04,"85,438,391"
29-Dec-22,127.99,130.48,127.73,129.61,"75,703,710"
30-Dec-22,128.41,129.95,127.43,129.93,"77,034,209"
3-Jan-23,130.28,130.9,124.17,125.07,"112,117,471"
4-Jan-23,126.89,128.66,125.08,126.36,"89,113,633"
5-Jan-23,127.13,127.77,124.76,125.02,"80,962,708"
6-Jan-23,126.01,130.29,124.89,129.62,"87,754,715"
9-Jan-23,130.47,133.41,129.89,130.15,"70,790,813"
10-Jan-23,130.26,131.26,128.12,130.73,"63,896,155"
11-Jan-23,131.25,133.51,130.46,133.49,"69,458,949"
12-Jan-23,133.88,134.26,131.44,133.41,"71,379,648"
13-Jan-23,132.03,134.92,131.66,134.76,"57,809,719"
17-Jan-23,134.83,137.29,134.13,135.94,"63,646,627"
18-Jan-23,136.82,138.61,135.03,135.21,"69,672,800"
19-Jan-23,134.08,136.25,133.77,135.27,"58,280,413"
20-Jan-23,135.28,138.02,134.22,137.87,"80,223,626"
23-Jan-23,138.12,143.32,137.9,141.11,"81,760,313"
24-Jan-23,140.31,143.16,140.3,142.53,"66,435,142"
25-Jan-23,140.89,142.43,138.81,141.86,"65,799,349"
26-Jan-23,143.17,144.25,141.9,143.96,"54,105,068"
27-Jan-23,143.16,147.23,143.08,145.93,"70,555,843"
30-Jan-23,144.96,145.55,142.85,143,"64,015,274"
31-Jan-23,142.7,144.34,142.28,144.29,"65,874,459"
1-Feb-23,143.97,146.61,141.32,145.43,"77,663,633"
2-Feb-23,148.9,151.18,148.17,150.82,"118,338,980"
3-Feb-23,148.03,157.38,147.83,154.5,"154,357,337"
6-Feb-23,152.57,153.1,150.78,151.73,"69,858,306"
7-Feb-23,150.64,155.23,150.64,154.65,"83,322,551"
8-Feb-23,153.88,154.58,151.17,151.92,"64,120,079"
9-Feb-23,153.78,154.33,150.42,150.87,"56,007,143"
10-Feb-23,149.46,151.34,149.22,151.01,"57,450,708"
13-Feb-23,150.95,154.26,150.92,153.85,"62,199,013"
14-Feb-23,152.12,153.77,150.86,153.2,"61,707,573"
15-Feb-23,153.11,155.5,152.88,155.33,"65,669,252"
16-Feb-23,153.51,156.33,153.35,153.71,"68,167,942"
17-Feb-23,152.35,153,150.85,152.55,"59,144,118"
21-Feb-23,150.2,151.3,148.41,148.48,"58,867,230"
22-Feb-23,148.87,149.95,147.16,148.91,"51,011,305"
23-Feb-23,150.09,150.34,147.24,149.4,"48,394,249"
24-Feb-23,147.11,147.19,145.72,146.71,"55,469,606"
27-Feb-23,147.71,149.17,147.45,147.92,"44,998,470"
28-Feb-23,147.05,149.08,146.83,147.41,"50,546,998"
1-Mar-23,146.83,147.23,145.01,145.31,"55,478,991"
2-Mar-23,144.38,146.71,143.9,145.91,"52,279,761"
3-Mar-23,148.04,151.11,147.33,151.03,"70,732,297"
6-Mar-23,153.79,156.3,153.46,153.83,"87,558,028"
7-Mar-23,153.7,154.03,151.13,151.6,"56,182,028"
8-Mar-23,152.81,153.47,151.83,152.87,"47,204,791"
9-Mar-23,153.56,154.54,150.23,150.59,"53,833,582"
10-Mar-23,150.21,150.94,147.61,148.5,"68,572,400"
13-Mar-23,147.81,153.14,147.7,150.47,"84,457,122"
14-Mar-23,151.28,153.4,150.1,152.59,"73,695,893"
15-Mar-23,151.19,153.25,149.92,152.99,"77,167,866"
16-Mar-23,152.16,156.46,151.64,155.85,"76,254,419"
17-Mar-23,156.08,156.74,154.28,155,"98,944,633"
20-Mar-23,155.07,157.82,154.15,157.4,"73,641,415"
21-Mar-23,157.32,159.4,156.54,159.28,"73,938,285"
22-Mar-23,159.3,162.14,157.81,157.83,"75,701,811"
23-Mar-23,158.83,161.55,157.68,158.93,"67,622,060"
24-Mar-23,158.86,160.34,157.85,160.25,"59,256,343"
27-Mar-23,159.94,160.77,157.87,158.28,"52,390,266"
28-Mar-23,157.97,158.49,155.98,157.65,"45,992,152"
29-Mar-23,159.37,161.05,159.35,160.77,"51,305,691"
30-Mar-23,161.53,162.47,161.27,162.36,"49,501,689"
31-Mar-23,162.44,165,161.91,164.9,"68,749,792"
3-Apr-23,164.27,166.29,164.22,166.17,"56,976,187"
4-Apr-23,166.6,166.84,165.11,165.63,"46,278,295"
5-Apr-23,164.74,165.05,161.8,163.76,"51,511,744"
6-Apr-23,162.43,164.96,162,164.66,"45,390,123"
10-Apr-23,161.42,162.03,160.08,162.03,"47,716,882"
11-Apr-23,162.35,162.36,160.51,160.8,"47,644,217"
12-Apr-23,161.22,162.06,159.78,160.1,"50,133,062"
13-Apr-23,161.63,165.8,161.42,165.56,"68,445,649"
14-Apr-23,164.59,166.32,163.82,165.21,"49,386,480"
17-Apr-23,165.09,165.39,164.03,165.23,"41,516,217"
18-Apr-23,166.1,167.41,165.65,166.47,"49,923,008"
19-Apr-23,165.8,168.16,165.54,167.63,"47,720,166"
20-Apr-23,166.09,167.87,165.56,166.65,"52,456,377"
21-Apr-23,165.05,166.45,164.49,165.02,"58,337,341"
24-Apr-23,165,165.6,163.89,165.33,"41,949,581"
25-Apr-23,165.19,166.31,163.73,163.77,"48,714,063"
26-Apr-23,163.06,165.28,162.8,163.76,"45,498,796"
27-Apr-23,165.19,168.56,165.19,168.41,"64,902,329"
