28-Sep-20,False,114.96
21-Dec-20,True,128.23
19-Feb-21,False,129.87
26-Apr-21,True,134.72
13-May-21,False,124.97
7-Jul-21,True,144.57
20-Aug-21,False,148.19
24-Nov-21,True,161.94
21-Jan-22,False,162.41
28-Jul-22,True,157.35
12-Sep-22,False,163.43
8-Feb-23,True,151.92
16-Mar-23,False,155.85
4-Apr-23,True,165.63
